"x" "y" "z" "u" "v"
-0.327428015809746 6.48852096033518 -0.817467724476595 0.0753342561773181 0.624770175926549
-1.28246851340389 4.29908306186978 2.5232188750806 -2.6463631272175 -3.44072069211299
-0.0886850960997774 -1.25924870235675 -0.411169839325032 1.78201177813188 -3.50339865658982
0.506618863680548 1.35035749938453 0.221557843381899 -1.34814240397201 1.59446684877353
0.0278972058488187 -4.02061246952255 -1.19514713700904 0.583384970896417 1.18745730294267
-0.760931618296606 -1.42396502990029 1.18722684373123 -1.68946386530462 1.18449498917557
-3.49347831012425 5.49750142738214 5.20040126178685 -5.71429077622695 -1.91459183442711
0.151198220895441 1.9464954258234 -0.135310407169552 -0.584978860557869 2.27976868268709
-0.0910851921341351 -2.04414232141953 0.444093266937343 -0.383463975247446 0.910001562244025
-3.82522542080252 -5.70091530166975 5.57792575764507 -5.58023822996915 4.31867787048972
0.531350239796076 -1.93609612744219 -0.431818109237665 0.8716485514181 0.526427798505877
0.374899277735591 4.19066739347075 -0.250097815627946 -0.14692216851465 1.37237498733916
0.248413142964591 2.84694612186207 -1.12814093165733 -0.575058486497756 2.55526698644065
-0.351354884379481 0.441616691292173 0.760052128847942 0.201937568916526 2.45330004484701
1.24762181858202 -0.82270935507535 -1.4068145417568 1.76349694747529 -1.96368984734784
-0.84862651512834 -6.01779860534127 0.238517946422181 0.575953365336932 0.331252076264898
-3.48766202037147 0.509172896087847 5.39011984998484 -4.87151819040263 1.67994007893627
0.774298747521167 1.97971558652351 -2.65862190025749 2.7438099170524 -1.07037522448647
1.02578900205161 3.25541836394331 -0.00589828646649351 -0.268103160854513 -5.20380870705805
3.57336516737499 6.49307281581513 -5.47901773108562 5.46050293188425 2.44248811212826
-0.292901488634224 2.98257973499064 0.554202377534124 0.0273716885296514 6.12742927558601
0.0217758621836527 -4.43975893625865 0.491985076832446 -0.969133778867054 -0.487214961596507
-0.0382818253501566 -0.568539891395982 0.370523889007744 0.556428288844692 -1.44562716048857
0.91931783340758 0.541793598578496 -2.09367008911293 2.08605650838793 -3.34804601359505
0.440969498361521 -0.0329761551212011 0.405794089687596 -0.446033628446878 -0.0828542439674887
2.06718250558414 1.10879153515887 -1.76520220911809 2.06300628520314 -3.4401304285756
-1.08977597322817 3.66944043466563 0.693569061274015 -0.372230858268442 6.78499035039628
0.173334401067947 -1.72144748881425 0.157183876996427 0.00769208496185209 -3.09583310311373
1.24194665566619 6.07806820308756 -2.03932729209032 0.776934850119362 0.618451586907118
1.59442302482746 5.16765776277072 -5.69724229929947 4.85540918999437 -1.70423910083679
-0.990133453281609 -1.95798577622188 0.131352111069889 -1.37286624178437 1.06897918783875
-1.96018635031361 2.55246802482331 4.0296722276371 -3.48065862477298 -5.33011469220107
-1.59765805198172 1.84480026840614 6.05474112898754 -4.92460065081384 -5.95440660411901
1.90653107072447 -6.60919740762146 -3.74251085393348 3.98449623455307 0.997942387230315
-0.964346798670426 -2.56401319449825 1.63891237229131 -1.47124955732516 -1.60929601284972
1.5607480030344 -6.63285110391141 -3.78229141218265 3.47627126378918 5.16097456754497
-0.179670236998384 1.41128058878436 0.13605267363815 -0.11608324182398 2.39232850616098
-0.789575223250279 -10.7676894350092 2.49810270455059 -2.30609198378949 1.77114505536816
1.28565726654517 0.23600701858171 -2.21036180749223 1.99860803397801 -0.606946121300728
0.695614538697954 1.66751928162258 -2.49287137729333 1.87445667349707 -0.18241103853475
-1.78032772894646 -1.69585768190369 1.81653171107744 -2.80172730698338 3.35483081760558
-0.0724596691675784 5.40352274141808 0.195110851211106 -1.75337492491551 0.0818534379698688
-0.56881223985055 -2.97353348533341 0.838578145940305 -0.401884601249314 -2.48432275775784
1.69326199625051 5.69753493335696 -0.665227738691649 1.28603858349013 -2.42858869833741
3.09211389585825 -5.43021284219376 -5.52016920411085 5.33958958625638 1.43888369243167
2.41227309399704 9.50911210641731 -4.098975384697 3.58639715259568 -2.24908504793556
-0.814413148024368 0.713787390969437 -0.346496013521927 -0.775363693261123 2.36087974706972
-3.68921796013427 0.740279713174796 9.51836731150859 -7.11398697444153 -3.20882006806579
-0.289192342675912 -5.75600067386007 0.761029876213625 -1.63219491489782 6.61079144365083
0.291632268957367 2.00958142528959 -0.00862960463854179 0.512333088370778 3.31711327187593
-2.85492536092203 -2.4939979330825 5.44959306116764 -4.81051627500718 -3.09756553996624
3.64477158771399 9.36598604569234 -7.15498465818108 5.8478585866264 -7.1559421479049
0.0203899918529657 6.71568294443769 0.0113593466523922 0.183775157279094 -0.562503953063274
0.916071565818622 0.0621540157519042 -0.55184186903375 -0.1650208912599 -3.81711964467602
0.119312426596133 4.59114955390846 -0.974700003187886 1.40758865774347 1.54030334793626
-0.331243906025317 -3.82885923455846 0.802159823935725 0.100970427789715 2.21775925687567
-2.003291326971 -5.81539212372748 4.409247679849 -3.08358437367131 2.9263389793432
0.37556655094092 1.48751561499081 0.15515760439572 0.328567408839973 2.42433529590071
0.254512011330812 -7.50230821825214 0.607061032327949 0.184925398795059 1.27345915894496
0.922784537396602 -8.20379482807308 -1.53172895495022 1.43198790621968 0.921176255411272
0.629783747152352 -2.78872097350029 -3.09608969523706 3.61774415377636 5.92253763119159
-0.290712581045592 -2.1471403561764 -0.132324602180863 0.0501654829577265 -3.89658571916243
2.1253964253565 -5.00366710767222 -0.550827766838301 0.00799667214946878 -8.69640430326324
2.82728229139229 4.49805426875442 -4.19356830967213 3.30444039552013 -3.91866669825685
-0.714210501209515 -7.40518184358549 2.7404274651161 -1.13141843757888 3.98682199454999
-0.404244730397976 3.09380501397988 -0.448631939864992 -0.245534588606461 2.93384647725428
1.66551723545255 -6.11546816912818 -4.37977443753419 4.3121374527203 0.755924341497386
1.08225548595597 -4.24330434943504 -0.771048203854091 1.53875255193329 -6.43833235222972
-1.69708886832064 -1.77895434827252 2.68847229484624 -3.38218029705829 0.217309148488049
3.95306136432601 0.412691351968989 -6.82409150518438 6.40794614429029 1.60923961159544
0.134107745599972 -2.09347286504194 1.20298866294613 0.0585763190201929 -2.10018709307385
1.75123544277381 -6.55549815458522 -3.37789946588582 2.81237474366585 0.623988041220938
-2.96484585328421 3.02383239825674 2.41885690567053 -2.91508342066513 0.421552975177245
0.413402102986075 -0.438960841554777 0.354601273978305 0.103316458593455 -0.488982115131411
0.371004864446686 3.89607638762828 0.806617624130859 0.256065090765097 -1.37446291275048
3.22064329977048 -4.51972194564089 -5.52320518902038 4.24195703876073 -0.229557343795447
-0.940612176495758 -9.91470567218939 2.14387771835991 -2.07927260975347 4.75129172112062
0.14648658134183 6.01467280827877 -1.76468572380538 1.03852930851801 0.395413068335159
1.7457737954861 3.84450995113137 -1.52165044591457 0.703802969394503 -4.8464670909682
2.87868353171375 2.93621504840173 -5.4822237196325 5.94123471435023 -2.4551588634351
-0.694756933205623 6.80956232269645 1.54793394056631 -1.70734321540197 -4.14754088340883
0.454400788116677 1.58664862363344 -2.18204080755473 0.525156815135268 -0.699358852062833
-2.06948119035239 -3.44427299899605 4.76587086685706 -3.38799434673558 -0.792765375433497
-0.882388064292133 -2.64391307265625 4.06349436290954 -2.88241169470614 -1.78387367978397
-1.08555926363598 -2.45189546817907 2.31090947719429 -1.8823041329291 -3.80781401471319
0.16045519882367 -1.43692632419265 0.222682425489298 -0.0622504357912379 -3.12224515008932
-0.612027428363899 -1.03308091845219 0.147026858737423 0.39715755154758 3.92343505382144
-0.670019484993363 1.30051895986796 1.96630008304937 -2.09098278023152 2.35822588672244
-1.86345739420911 4.78016603749445 3.74970475518556 -2.85282165682848 -0.948928980340839
-4.22671049084808 -1.89484228412037 7.78115184523952 -7.99962360181918 1.55959807543969
0.50885696199582 0.512347469016223 -0.356948108841489 -0.668722304637212 -1.18208682287275
0.0475137285886896 -1.00932023808505 1.47607584118152 -2.1439684489087 4.17075290161555
0.686477352630677 -2.16569747451632 -0.704874452213877 0.593694926797287 -2.47141756985017
0.129445476994468 1.79579903283913 -0.349123362481916 -0.424044191935887 1.4470901042056
-1.40655287597828 5.93296023152049 0.468457928321849 -0.656218759334855 10.0218557516373
-0.518070408419987 0.142688592351858 -0.178886829561487 0.173457195819778 2.58879484224498
-0.541066047284628 -0.730650151312265 -0.00995132373320212 -0.155638578243734 4.36067440563469
-0.761714046931982 4.12486279071417 0.759429784136906 -0.64472131599469 7.04266358535543
0.753918398637923 -6.41936354575475 -3.37133663378534 3.72867889446742 8.02058324161069
1.7185162611586 -1.9421431611592 -1.72444277407179 1.08622785427492 -2.94026380748818
0.541919568322888 -1.12948765931648 -0.814623689494961 0.773333387503005 -2.58293608433815
-0.213631829664989 7.02424044597457 3.26614332095532 -2.31372079808249 -1.07418589665555
0.226071352977108 -0.0739055387042535 -0.446377225644474 1.25993384508991 -3.33149748024359
-2.23900419007627 -7.03686718953658 3.37543631401706 -3.51854950358532 6.37082007780649
-0.402157489977133 -5.85818370505843 1.13010608221977 -0.993606790759872 3.33432315763414
0.615325765454959 -0.176298392883577 -0.566998690586577 -0.125569065439385 -2.5310598795447
-1.49698075504068 1.94503137778997 4.31930209348948 -3.72976085414647 0.720019618330385
-0.249361642487756 5.08027621282607 0.671367806555339 -0.0370372971173287 7.89930145294312
-1.79521328023258 -0.612745505727028 5.22372434343262 -4.68003662303309 -4.73151015602261
-0.389867232448392 -4.91974589497709 0.200715930730515 0.164283619817462 2.9001463524185
2.99609410663992 1.59261864666732 -5.35484933126411 4.1837909822939 0.0515893331120005
-1.55923104826789 -4.94109222173943 4.15325996140745 -3.19582935720826 -1.70769398440583
0.65432865575098 5.63941799358665 -2.63475781915068 1.63008822951966 -2.04716816571612
-1.82722276994768 6.78233371795141 3.56900510938828 -3.53982859590326 -3.65121226208976
2.2923886657033 3.88477736096047 -5.13320300109577 4.33396623618235 2.68538953088701
0.676549669331698 5.36294293429402 0.925170183772238 -0.558381984460852 -6.25429756852375
0.703452677788579 -1.40766602755328 -1.03293254443114 0.438376387915229 -3.994540709839
2.27823929235608 0.822808860030243 -4.42389466632291 4.36633826779254 -0.157969823155371
1.66626164600853 -2.9107190982424 -1.98289623162247 2.33829320253129 -1.52527796844161
1.83707820722969 -6.79224479197978 -3.59255289026903 3.12131612653027 1.16714906322481
2.12824449098148 2.13739105537687 -5.94356421308966 5.3802596930872 3.22261722745745
-0.178685924765975 -4.91768638368512 0.166206373504747 -0.725098517060395 2.85450380211024
0.374396724388846 -0.304571911029653 -1.29128797616312 -0.00156306154372077 0.174879702693864
-1.11313694972747 -5.29792627576491 2.77350011684305 -1.81309836653314 -1.94211013625124
-0.411156136490899 2.75163139981043 3.01597208147918 -2.37342927376066 -6.00171869559377
-1.21526244034218 4.28205399678288 3.71199539872837 -2.21002450436012 -7.51616642942523
-1.89136756009855 -9.56764624022491 2.23809038920625 -2.59011546256857 8.66578385877232
1.44646654294835 -4.56146803363897 -2.16419142249508 1.9492713291337 0.427422161788528
2.34240323357595 0.534476440053706 -5.52976366705368 4.43252778720351 -2.092257965452
-0.275056331154318 4.38461989394668 1.73188832362012 -1.05211161855981 8.55553476083286
1.68938781933937 0.146963113191015 -6.50208601425173 5.14326757530102 4.22212579175242
-0.483915874989466 1.59367864930204 0.660941621640695 -0.731750292914428 3.0926153026628
-0.107064539645859 3.21191000478644 1.30092170244905 -0.931784756957658 -2.3230089650269
0.676544280169274 2.19688647444882 -1.50380430979512 1.33841998800933 -0.446813269145958
0.731821538473211 -2.0722162361779 -0.122568668118128 0.232276271617896 -4.17921049425361
-2.45047858012877 -3.46811530152504 4.06795151595316 -4.34863311139371 1.3277542411777
0.664443955361095 0.731341655711121 -1.04094330703747 -0.365411932232692 1.36628724169859
-3.21920436976989 -1.30452538374582 5.27017436044261 -4.31457706673235 3.548315102419
0.417431765833971 7.47939901285465 -1.43227481621311 0.0104414077005438 -1.05250678365049
0.120575853683642 -1.14048359123578 -1.05760522546395 1.32940100024131 4.3173677078259
0.476845994485428 -0.136970016521241 -0.657769748177479 0.804055700954314 0.670271168285974
0.129231253666631 -0.487162151586236 1.09971843537576 0.255735376713478 0.331645052308312
0.81126681400918 -2.2779141358092 -0.159425392925923 1.31938834679789 -4.28408660378181
-0.290484552808165 -2.83850184917169 0.913932039875248 -0.381910424365536 2.06269025553192
0.470895176173737 -3.2511949995988 -1.46023174445253 2.14307614642247 -1.38341299706297
0.2193668506665 4.55556053173141 -0.316768048768878 0.283118066653091 -2.24622037040263
0.216740544010391 -0.531932233285836 -0.744289552704659 -0.368940840944099 -1.28890776521554
-0.537748859688447 2.8387422462316 0.166667245557493 -0.542096524038909 3.55507946968655
2.00742422319647 3.46296644809725 -3.68510322454152 2.681217080033 -4.28705864034886
0.307191866506882 -4.49324679848474 0.511483377815909 -1.46510494352677 -1.15861170104063
2.73302094407275 -6.17939577616592 -8.43396995227187 8.11197448817227 6.04739212760842
-0.68512792563802 2.66949909220302 0.286441824005664 -0.288803200206353 6.07481649002479
-0.745505916500517 1.17019966162367 2.16338696683107 -2.75891174716338 -1.11439244115615
-1.63193857709892 -7.26298493362696 4.07016660077666 -1.83462927131926 6.24956477530149
-3.92513548127244 -1.57246204623093 6.14575175893583 -6.21234024063015 3.05505755670806
-1.41536231820428 -3.12615054694051 1.83391869198537 -1.17832246527716 -2.0427261718324
-0.357634073186881 0.500393228110606 -0.14509366797822 -0.0593731569411942 1.84727876910144
-1.54969434302218 -1.62349306904773 1.3078306702294 -0.324157972117541 1.49863330291646
0.864250057466485 2.04971173374334 -1.07540275224976 1.28069827437555 -5.08792369664356
-1.65528214404022 1.41650025563008 1.50925266869821 -1.55075344227825 1.51836814012972
0.560641870768107 -4.19820188152199 -0.768014970926889 1.38695506386409 -0.579679107585526
0.553352571552559 -2.18827555734037 0.959834192332766 -0.660975245304952 -2.64853621814441
-0.24577761316441 0.325571407367895 0.406893065034581 -1.23384939744821 -4.18164337644703
-0.0871908003060811 -2.31958639977402 1.9388530349229 -1.74018041660118 4.39420079286472
-0.154319133730722 0.481113177503723 0.43447353654065 0.342544007559867 0.364288239901048
0.734078512999793 -2.38527954805915 -2.47718316452246 2.20129744756247 2.37604121916414
-1.19383550496223 3.82696588783519 1.50836619967926 -1.43490330328726 0.755119905996678
-1.35257034648195 -2.36200481173908 4.33169433186781 -3.97608302662573 -3.25045469795469
-0.369798874106893 2.63375244964369 0.502808770474378 -0.568073399749688 4.71421429265754
-1.12873269493588 -2.31947547914332 2.25207572950774 -1.50578437506757 0.478532594845677
-1.70190507065329 -4.51357531405326 3.02838223971041 -2.43828959776474 -2.1377238722156
-1.00468150481941 -7.32655741438554 1.06009598830082 0.242798369120186 3.64341370010825
-3.36760392137933 -2.71000588323475 5.79519673339667 -5.80174576255236 3.28615881674284
1.87020478132274 -5.34043977334237 -4.28327462831699 3.90729536753067 7.68954446545971
-0.927031762603547 -0.252622286325619 3.83009504672333 -2.7623394179403 -4.75166775622287
-0.377654017814345 -1.00870493679556 -0.794282436351851 0.118255063421792 -1.42931294661188
-0.991761197538649 3.86434578113113 0.288413296126759 -0.597513526111273 6.66514169001287
0.179679256711022 -2.68557058949451 -0.338391817294835 0.767013274353913 -1.90968503979126
-3.11926327728004 1.80116019596969 5.46903091536887 -5.26971164983295 -2.26856048415637
0.0646874237672007 -4.16775540512772 -0.384539752072293 0.197750885394646 5.86905287740163
1.18793131767799 7.41501241886357 -0.854899067563843 0.381503463940446 -4.04702918575062
-0.792941727165228 -2.29733359357466 0.762140904710423 0.211924405702144 0.943175024096554
-0.893267252268935 0.232717275359225 1.50774277363912 -1.78651824430046 3.40940251026541
1.60397635281629 -3.79260676388104 -0.509960645392596 0.500879488216434 -5.7561384417666
-0.922932257309934 2.07846629957671 1.57441113597424 -2.0323010399312 0.816623280193786
0.234854990117232 -5.97734263828359 -1.26447844994566 1.97235885793794 6.88794549648296
0.585817599109159 -0.199570992997778 -1.85352905677586 0.986499678996945 4.62242336217637
-2.4650737887692 0.601736137433079 2.44172169294619 -3.06766993520852 2.22143249760265
-0.318847006257106 -0.678314731812369 -0.243501985884704 0.139186201526886 -0.804050836344171
-0.754823748348109 5.18800394931901 2.06262123332137 -3.26492526228303 -6.55196983500043
2.98296251484514 4.69084311518537 -6.0576907669416 5.16875151401288 -0.315692188362366
0.457200497852072 2.01191721301151 -2.62146443725891 2.36640075510332 -0.00494358098315308
0.160542332796651 -5.12852062931934 -0.739540288943089 2.53567786015698 3.64739332155012
0.598784563531716 -1.22810883602215 -0.892968786382232 1.11675125084118 -2.5712858418136
0.245005551704082 -1.8778434424684 0.147683544262582 0.266731403933011 -4.1194126868079
-0.115325681369038 -3.65084136177303 0.00815342081648907 -0.760751117560444 -0.860349834943849
0.290765116419321 1.16155511373218 -0.94651288113617 1.01728874304857 0.0718789131075867
1.737620523865 3.10663120444345 -2.95892478189269 3.22897722451109 1.49853572551615
0.907899854696577 0.634173711984878 -2.91600231070218 2.80859516299659 -0.171229343858148
0.417295876864401 -2.09119705182521 -1.88955382135362 2.5245956015566 2.31058580073354
-0.115306480824324 5.19757935853806 1.09967585646302 -1.57751208122945 8.3423662210514
-0.0173528425928034 -0.45848248841502 -2.41653189212457 1.87046131447275 0.715437840144699
1.52274825840155 1.60941250303004 -2.69669498705586 3.40364617675875 -3.01018893307411
-1.8540586674735 4.6233224941689 4.05688678844253 -4.50358151328826 -3.78270341835076
0.760347414773457 -7.57683586851308 -3.7520989486649 3.72396732328431 9.94659531990438
-0.245998167710417 5.18629649080404 0.389255099611576 -0.0422641387757728 0.736660122795978
-0.841431032055784 4.22692730769204 4.16831600115567 -3.39290293230849 0.0583429963102182
0.389229481785257 1.14506971538625 -0.408746439221164 0.809642635694657 1.90351993401541
-1.22042440088067 8.61463226427246 0.147979038794258 -0.503571682342644 -1.59627511930307
1.45717628380507 -0.262755866794318 -3.20184585695578 3.52069611356713 5.02539804420923
-1.95746291796862 -3.64946804551402 4.78524681949903 -4.53445229607883 -1.90560393736
0.784427099426801 -6.50026456415383 -2.16460418107544 2.29171924247356 1.21441149651575
-2.04213717411525 1.28676074945785 3.90869701654124 -3.41425553438838 1.63185396514571
-1.45605830781603 1.21154576293557 1.29139380889728 -1.15206377709748 1.89541789141565
-1.46183326479187 -6.4468444702545 2.47077134527502 -2.83163719897932 -1.30493367399946
0.113097296501748 1.65182155306965 0.221590678117576 -0.470883462025094 2.17542338537627
1.13174184572227 2.55659192529837 -0.482233628685112 0.868761710909471 -1.48955905192108
-3.59752662364595 -2.76993147263224 8.10134373086644 -8.15088047652669 -4.45965962576677
0.539815323799054 1.67790030257509 0.27157303813975 -0.101084360218782 -4.0286954248078
-1.98052431130851 3.1458199239048 5.19970904875609 -5.37607797918631 -2.8021672779501
-1.7765881852195 -8.97595919407618 2.28854560402649 -1.16200961721423 7.51129060376264
-0.534488159385872 -4.23337855307581 1.71605732062883 -0.735031497676631 1.48833485414794
-0.274767358640632 0.237320854220961 -0.223783929265148 -0.677234449446632 -0.223187055758215
3.83446271966456 8.65362844502694 -7.79153758462106 6.2226052760803 0.285430262079214
-2.21709841956686 -5.26141451015674 3.00225622125344 -3.47175686339152 5.77430257759927
2.55660213180542 11.9597004727146 -4.28829459848431 3.71645927339357 -6.03281026739504
-1.11125765399448 -0.333257895141636 2.94779751063632 -2.69386790293873 -0.407095837979626
-0.752174641406796 -0.964204038891977 1.72903699221504 -1.09332902737222 0.66791362057826
-0.850378544762475 -4.3734636922746 3.5854399605998 -2.05824198090057 1.30153476502021
1.82738212542046 0.725037406957963 -3.01810326908484 2.65966849529203 -3.1820789314712
-0.704402787847523 -2.25011212040621 1.82373530399745 -1.36098754750357 0.0472080531889456
-0.645394647124857 2.81777341827098 1.04213111559843 0.0502138096116505 3.62120101274633
-0.0990648980182042 -2.86148705176584 0.311970506856073 -0.209465950850358 -4.09446146008698
1.75330499558163 4.34704046907423 -4.08991920765647 3.8574037114571 1.99174036156403
-1.17279883240379 3.96302400313617 2.27590271929085 -3.07549267767939 -2.59662025933999
-1.62125128330694 -2.99735339101406 1.16674105575 -2.20958032874848 4.39900366040238
1.21561827132707 -1.30532288705803 0.381326624783815 0.846200820679934 -2.68539998998261
-2.6835784827866 -3.90505805603545 3.78604160250115 -3.73425686415473 5.55633524118917
-1.68211957022762 -1.48127794829281 3.53481679992183 -2.6064481091508 -4.21596279015663
1.60739318563918 1.13509204898726 -2.28965561862185 1.99491187031812 -0.955943198834381
1.17248739141726 -2.87640234081357 0.115523058631887 0.405296425052224 -1.89943415830683
-1.00398101984023 1.88329615609814 0.690026103077861 -0.889602996333914 4.04804366937888
1.24137124664221 -2.37683248615032 -2.20200584785307 2.29965791755501 5.2597375960868
-0.244476502438042 2.73691862966347 -0.550190795952166 -0.542737443861664 2.53480100487505
0.288247843105806 -0.219770750378257 -0.966120756977753 2.06587169715493 -3.87006882228859
-3.03075585779461 2.26460829358939 6.08222581861925 -5.4332357522994 0.997930208630929
2.87333457246517 -4.17266318503625 -4.43267016421594 4.837522369238 3.94815943379348
1.09550303874835 -2.15459355410835 -1.77089855142558 2.09486573740741 4.95061058803367
